salt,salt_con,substrate1,con1,substrate2,con2,substrate3,con3,substrate4,con4,substrate5,con5,temperature,ionic
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],5.813808,O=C1OCCO1,21.16353,CC1COC(=O)O1,73.02266,O,0,O,0,O,0,19.5,3.502972
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.218612,CC1COC(=O)O1,45.75953,C1COCCO1,53.02186,O,0,O,0,O,0,-19.8,3.183593
F[B-](F)(F)F.[Li+],12.60578,CC1COC(=O)O1,79.73768,CCOC(=O)OCC,7.656539,O,0,O,0,O,0,39.3,3.566429
F[As-](F)(F)(F)(F)F.[Li+],6.695052,CC1CCCO1,19.914,ClCCl,73.39095,O,0,O,0,O,0,-30,3.269513
F[As-](F)(F)(F)(F)F.[Li+],7.767287,FC(Cl)(Cl)Cl,25.27464,C1CCOC1,66.95807,O,0,O,0,O,0,0,3.793092
F[P-](F)(F)(F)(F)F.[Li+],9.828709,CC1COC(=O)O1,82.27146,CCOC(=O)OCC,7.899836,O,0,O,0,O,0,59,4.099681
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.749294,CC1COC(=O)O1,43.22217,CCOC(=O)OCC,56.02853,O,0,O,0,O,0,19.5,3.137953
F[B-](F)(F)F.[Li+],5.608619,CC1COC(=O)O1,31.29217,CCOC(=O)OCC,63.09921,O,0,O,0,O,0,29.4,3.191911
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.956428,CC1COC(=O)O1,71.54538,CCOC(=O)OCC,26.49819,O,0,O,0,O,0,39.3,3.594636
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],2.525447,CC1COC(=O)O1,61.84425,CCOC(=O)OCC,35.6303,O,0,O,0,O,0,49.2,3.734533
F[B-](F)(F)F.[Li+],16.66937,CC1COC(=O)O1,60.8089,CCOC(=O)OCC,22.52173,O,0,O,0,O,0,-19.8,2.552842
F[P-](F)(F)(F)(F)F.[Li+],5.382984,O=C1OCCO1,16.06928,CC1COC(=O)O1,78.54774,O,0,O,0,O,0,-19.8,3.13983
F[P-](F)(F)(F)(F)F.[Li+],2.652987,CC1COC(=O)O1,42.39314,CCOC(=O)OCC,54.95387,O,0,O,0,O,0,-10,3.32695
F[P-](F)(F)(F)(F)F.[Li+],18.45473,CC1COC(=O)O1,59.50607,CCOC(=O)OCC,22.0392,O,0,O,0,O,0,-49.3,-0.18963
F[B-](F)(F)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F.[Li+],11.98103,CC1COC(=O)O1,88.01897,O,0,O,0,O,0,O,0,20.30035,1.660306
F[P-](F)(F)(F)(F)F.[Li+],4.900089,O=C1OCCO1,51.51965,CCOC(=O)OC,43.58026,O,0,O,0,O,0,10,3.809795
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],6.885158,CC1COC(=O)O1,84.95712,CCOC(=O)OCC,8.157718,O,0,O,0,O,0,29.4,3.59536
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],2.445655,CC1COC(=O)O1,32.34074,CCOC(=O)OCC,65.2136,O,0,O,0,O,0,-39.4,2.724777
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],3.640802,CC1COC(=O)O1,61.1366,CCOC(=O)OCC,35.2226,O,0,O,0,O,0,-0.2,3.385335
F[P-](F)(F)(F)(F)F.[Li+],3.925209,CC1COC(=O)O1,51.5369,CCOC(=O)OCC,44.53789,O,0,O,0,O,0,19.5,3.736854
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.675993,CC1COC(=O)O1,99.32401,O,0,O,0,O,0,O,0,17.69031,2.886667
F[P-](F)(F)(F)(F)F.[Li+],10.58197,CC1COC(=O)O1,65.25106,CCOC(=O)OCC,24.16697,O,0,O,0,O,0,39.3,3.977638
F[P-](F)(F)(F)(F)F.[Li+],10.21043,CC1COC(=O)O1,65.52219,CCOC(=O)OCC,24.26739,O,0,O,0,O,0,-0.2,3.517064
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],7.18667,CC1COC(=O)O1,42.99488,C1COCCO1,49.81845,O,0,O,0,O,0,19.5,3.273112
F[As-](F)(F)(F)(F)F.[Li+],9.113368,COCCOC,52.66463,O=S1(=O)CCCC1,38.222,O,0,O,0,O,0,0,3.495544
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],7.630351,O=C1OCCO1,10.54039,CC1COC(=O)O1,81.82926,O,0,O,0,O,0,19.5,3.44356
O=S(=O)([O-])C(F)(F)F.[Li+],7.840401,CC1COC(=O)O1,92.1596,O,0,O,0,O,0,O,0,119.8969,3.813793
F[P-](F)(F)(F)(F)F.[Li+],4.082676,CC1COC(=O)O1,31.79805,CCOC(=O)OCC,64.11928,O,0,O,0,O,0,-79,1.698535
F[B-](F)(F)F.[Li+],7.578553,O=C1OCCO1,30.67694,CC1COC(=O)O1,61.74451,O,0,O,0,O,0,19.5,3.564868
F[P-](F)(F)(F)(F)F.[Li+],5.077043,CC1COC(=O)O1,60.22535,CCOC(=O)OCC,34.6976,O,0,O,0,O,0,-29.5,3.162303
F[B-](F)(F)F.[Li+],8.681275,CC1COC(=O)O1,48.98563,CCOC(=O)OCC,42.3331,O,0,O,0,O,0,29.4,3.456782
F[P-](F)(F)(F)(F)F.[Li+],17.75287,O=C1OCCO1,40.03678,CC1COC(=O)O1,42.21035,O,0,O,0,O,0,59,3.501945
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.38397,CC1COC(=O)O1,62.56848,CCOC(=O)OCC,36.04755,O,0,O,0,O,0,-10,3.04757
F[P-](F)(F)(F)(F)F.[Li+],14.24349,CC1COC(=O)O1,28.42958,CCOC(=O)OCC,57.32693,O,0,O,0,O,0,49.2,3.949766
F[B-](F)(F)F.[Li+],7.406287,CC1COC(=O)O1,67.56845,CCOC(=O)OCC,25.02526,O,0,O,0,O,0,29.4,3.556303
F[P-](F)(F)(F)(F)F.[Li+],16.25382,CC1COC(=O)O1,27.76313,CCOC(=O)OCC,55.98305,O,0,O,0,O,0,49.2,3.917085
F[B-](F)(F)F.[Li+],14.45288,CC1COC(=O)O1,28.36017,CCOC(=O)OCC,57.18695,O,0,O,0,O,0,19.5,3.184847
F[B-](F)(F)F.[Li+],8.88331,CC1COC(=O)O1,39.67993,CCOC(=O)OCC,51.43676,O,0,O,0,O,0,49.2,3.495388
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],3.590918,CC1COC(=O)O1,64.41923,C1COCCO1,31.98985,O,0,O,0,O,0,-10,3.423436
F[P-](F)(F)(F)(F)F.[Li+],4.051182,CC1COC(=O)O1,51.46932,CCOC(=O)OCC,44.47949,O,0,O,0,O,0,-19.8,3.311542
F[B-](F)(F)F.[Li+],5.608619,CC1COC(=O)O1,31.29217,CCOC(=O)OCC,63.09921,O,0,O,0,O,0,-0.2,2.986898
F[P-](F)(F)(F)(F)F.[Li+],15.05188,O=C1OCCO1,41.35159,CC1COC(=O)O1,43.59653,O,0,O,0,O,0,39.3,3.700245
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.675993,CC1COC(=O)O1,99.32401,O,0,O,0,O,0,O,0,-49.5473,1.54
F[P-](F)(F)(F)(F)F.[Li+],12.06726,CC1COC(=O)O1,38.29337,CCOC(=O)OCC,49.63937,O,0,O,0,O,0,-10,3.393126
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.377585,CC1COC(=O)O1,71.96778,CCOC(=O)OCC,26.65463,O,0,O,0,O,0,29.4,3.422273
F[P-](F)(F)(F)(F)F.[Li+],6.613791,CC1COC(=O)O1,40.66827,CCOC(=O)OCC,52.71794,O,0,O,0,O,0,-10,3.492621
F[P-](F)(F)(F)(F)F.[Li+],20.10063,CC1COC(=O)O1,50.6934,CCOC(=O)OCC,29.20597,O,0,O,0,O,0,19.5,3.297979
F[P-](F)(F)(F)(F)F.[Li+],9.976079,CC1COC(=O)O1,74.02987,CCOC(=O)OCC,15.99405,O,0,O,0,O,0,59,4.115767
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],7.840401,CC1COC(=O)O1,92.1596,O,0,O,0,O,0,O,0,43.1618,3.703448
F[B-](F)(F)F.[Li+],18.77205,CC1COC(=O)O1,26.9283,CCOC(=O)OCC,54.29965,O,0,O,0,O,0,19.5,3.128
F[P-](F)(F)(F)(F)F.[Li+],10.18212,O=C1OCCO1,45.41717,COC(=O)OC,44.40071,O,0,O,0,O,0,30,4.037267
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],2.013758,CC1COC(=O)O1,42.67152,CCOC(=O)OCC,55.31472,O,0,O,0,O,0,49.2,3.619755
F[P-](F)(F)(F)(F)F.[Li+],3.086822,CC1COC(=O)O1,32.12819,CCOC(=O)OCC,64.78499,O,0,O,0,O,0,-40,2.88425
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],3.998714,CC1COC(=O)O1,87.59069,CCOC(=O)OCC,8.410597,O,0,O,0,O,0,-19.8,2.843251
F[B-](F)(F)F.[Li+],6.584866,CC1COC(=O)O1,85.23111,CCOC(=O)OCC,8.184026,O,0,O,0,O,0,-39.4,2.534617
[Li+].[O-][Cl+3]([O-])([O-])[O-],4.935158,COCCOC,95.06484,O,0,O,0,O,0,O,0,34.00565,3.464088
F[B-](F)(F)F.[Li+],7.538527,CC1COC(=O)O1,67.47195,CCOC(=O)OCC,24.98952,O,0,O,0,O,0,49.2,3.69716
F[B-](F)(F)F.[Li+],14.42705,CC1COC(=O)O1,37.26572,CCOC(=O)OCC,48.30723,O,0,O,0,O,0,39.3,3.416959
F[B-](F)(F)F.[Li+],13.87407,CC1COC(=O)O1,54.64394,CCOC(=O)OCC,31.48199,O,0,O,0,O,0,-39.4,2.113887
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],3.449848,CC1COC(=O)O1,96.55015,O,0,O,0,O,0,O,0,59,3.79644
F[P-](F)(F)(F)(F)F.[Li+],4.300371,O=C1OCCO1,9.766689,COC(=O)OC,85.93294,O,0,O,0,O,0,30,3.826723
F[P-](F)(F)(F)(F)F.[Li+],5.037101,O=C1OCCO1,60.29135,CC1COC(=O)O1,34.67155,O,0,O,0,O,0,9.7,3.676706
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.400716,CC1COC(=O)O1,32.68716,CCOC(=O)OCC,65.91213,O,0,O,0,O,0,-19.8,2.889588
F[P-](F)(F)(F)(F)F.[Li+],3.094992,CC1COC(=O)O1,88.41524,CCOC(=O)OCC,8.489771,O,0,O,0,O,0,49.2,3.884739
F[As-](F)(F)(F)(F)F.[Li+],6.387132,ClCCl,70.01555,C1CCOC1,23.59732,O,0,O,0,O,0,-40,3.802089
F[P-](F)(F)(F)(F)F.[Li+],6.815252,CC1COC(=O)O1,30.89216,CCOC(=O)OCC,62.29259,O,0,O,0,O,0,-0.2,3.571126
F[P-](F)(F)(F)(F)F.[Li+],4.63331,CC1COC(=O)O1,95.36669,O,0,O,0,O,0,O,0,-0.2,3.475816
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],2.589432,CC1COC(=O)O1,88.87651,CCOC(=O)OCC,8.534063,O,0,O,0,O,0,9.7,3.348534
F[P-](F)(F)(F)(F)F.[Li+],15.97785,CC1COC(=O)O1,36.59037,CCOC(=O)OCC,47.43178,O,0,O,0,O,0,9.7,3.525606
F[B-](F)(F)F.[Li+],13.20152,CC1COC(=O)O1,37.79942,CCOC(=O)OCC,48.99906,O,0,O,0,O,0,19.5,3.263517
F[P-](F)(F)(F)(F)F.[Li+],8.949034,CC1COC(=O)O1,39.65131,CCOC(=O)OCC,51.39966,O,0,O,0,O,0,-39.4,2.905418
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],6.376856,CC1COC(=O)O1,68.31966,CCOC(=O)OCC,25.30348,O,0,O,0,O,0,-0.2,3.308329
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],6.679163,O=C1OCCO1,20.96908,CC1COC(=O)O1,72.35175,O,0,O,0,O,0,-0.2,3.17245
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.491663,O=C1OCCO1,71.92039,CC1COC(=O)O1,26.58795,O,0,O,0,O,0,39.3,3.513844
F[P-](F)(F)(F)(F)F.[Li+],7.162373,O=C1OCCO1,21.17848,CCOC(=O)OC,71.65915,O,0,O,0,O,0,0,3.665804
F[B-](F)(F)F.[Li+],11.09374,CC1COC(=O)O1,73.11078,CCOC(=O)OCC,15.79548,O,0,O,0,O,0,49.2,3.676
F[B-](F)(F)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F.[Li+],7.840401,CC1COC(=O)O1,92.1596,O,0,O,0,O,0,O,0,-50.3247,0.633328
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],3.88878,O=C1OCCO1,51.60056,CC1COC(=O)O1,44.51066,O,0,O,0,O,0,-29.5,2.555224
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],8.618981,O=C1OCCO1,10.42757,CC1COC(=O)O1,80.95345,O,0,O,0,O,0,-39.4,1.814619
F[B-](F)(F)F.[Li+],4.358334,CC1COC(=O)O1,87.26257,CCOC(=O)OCC,8.379091,O,0,O,0,O,0,-29.5,2.828214
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],4.935158,COCCOC,95.06484,O,0,O,0,O,0,O,0,-29.0619,3.69337
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],8.109425,CC1COC(=O)O1,61.40003,C1COCCO1,30.49055,O,0,O,0,O,0,29.4,3.859292
F[P-](F)(F)(F)(F)F.[Li+],16.33373,CC1COC(=O)O1,83.66627,O,0,O,0,O,0,O,0,19.5,3.252853
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],4.578594,CC1COC(=O)O1,51.18641,CCOC(=O)OCC,44.235,O,0,O,0,O,0,-29.5,2.861425
F[B-](F)(F)F.[Li+],8.802485,CC1COC(=O)O1,39.71513,CCOC(=O)OCC,51.48238,O,0,O,0,O,0,-19.8,2.882073
F[P-](F)(F)(F)(F)F.[Li+],12.26693,CC1COC(=O)O1,55.66362,CCOC(=O)OCC,32.06945,O,0,O,0,O,0,29.4,3.850462
F[B-](F)(F)F.[Li+],5.990116,CC1COC(=O)O1,68.60188,CCOC(=O)OCC,25.40801,O,0,O,0,O,0,-19.8,3.027774
F[P-](F)(F)(F)(F)F.[Li+],7.970489,CC1COC(=O)O1,58.38956,CCOC(=O)OCC,33.63995,O,0,O,0,O,0,-39.4,2.862333
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.690539,CC1COC(=O)O1,42.81228,CCOC(=O)OCC,55.49719,O,0,O,0,O,0,-29.5,2.821056
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.377585,CC1COC(=O)O1,71.96778,CCOC(=O)OCC,26.65463,O,0,O,0,O,0,9.7,3.254454
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],7.669161,COCCOC,92.33084,O,0,O,0,O,0,O,0,55.18373,4.282782
F[P-](F)(F)(F)(F)F.[Li+],2.833595,CC1COC(=O)O1,32.21214,CCOC(=O)OCC,64.95427,O,0,O,0,O,0,-0.2,3.380392
F[As-](F)(F)(F)(F)F.[Li+],9.161885,CC1CCCO1,90.83811,O,0,O,0,O,0,O,0,-60,2.986772
F[As-](F)(F)(F)(F)F.[Li+],15.30869,COCCOCCOCCOC,84.69131,O,0,O,0,O,0,O,0,-20,2.857332
F[B-](F)(F)F.[Li+],4.657304,CC1COC(=O)O1,86.9898,CCOC(=O)OCC,8.352898,O,0,O,0,O,0,59,3.786253
F[B-](F)(F)F.[Li+],9.761825,CC1COC(=O)O1,90.23817,O,0,O,0,O,0,O,0,19.5,2.783252
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],4.628759,CC1COC(=O)O1,95.37124,O,0,O,0,O,0,O,0,19.5,3.469856
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],6.151455,CC1COC(=O)O1,85.62655,CCOC(=O)OCC,8.221997,O,0,O,0,O,0,49.2,3.813384
F[B-](F)(F)F.[Li+],3.557166,CC1COC(=O)O1,79.30837,CCOC(=O)OCC,17.13446,O,0,O,0,O,0,29.4,3.550002
F[P-](F)(F)(F)(F)F.[Li+],11.23189,CC1COC(=O)O1,80.9912,CCOC(=O)OCC,7.776904,O,0,O,0,O,0,59,4.076418
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],4.672952,CC1COC(=O)O1,44.15934,C1COCCO1,51.16771,O,0,O,0,O,0,59,3.886033
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],7.448872,CC1COC(=O)O1,67.53738,CCOC(=O)OCC,25.01375,O,0,O,0,O,0,29.4,3.666264
F[B-](F)(F)F.[Li+],8.349551,O=C1OCCO1,30.81975,CCOC(=O)OC,60.8307,O,0,O,0,O,0,10.14085,3.31079
F[P-](F)(F)(F)(F)F.[Li+],17.37369,CC1COC(=O)O1,44.3228,CCOC(=O)OCC,38.30351,O,0,O,0,O,0,-10,2.960376
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],3.167819,CC1COC(=O)O1,42.16894,CCOC(=O)OCC,54.66324,O,0,O,0,O,0,-29.5,2.923187
F[B-](F)(F)F.[Li+],2.563282,CC1COC(=O)O1,71.10254,CCOC(=O)OCC,26.33418,O,0,O,0,O,0,-29.5,2.827
F[P-](F)(F)(F)(F)F.[Li+],11.69192,O=C1OCCO1,47.84023,CCOC(=O)OC,40.46785,O,0,O,0,O,0,-30,2.922834
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.903054,CC1COC(=O)O1,86.90796,C1COCCO1,11.18898,O,0,O,0,O,0,39.3,3.596382
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],7.840401,CC1COC(=O)O1,92.1596,O,0,O,0,O,0,O,0,82.21762,4.048276
F[B-](F)(F)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F.[Li+],3.429525,CS(C)=O,96.57048,O,0,O,0,O,0,O,0,50.19119,3.703762
F[P-](F)(F)(F)(F)F.[Li+],2.652987,CC1COC(=O)O1,42.39314,CCOC(=O)OCC,54.95387,O,0,O,0,O,0,59,3.802089
F[P-](F)(F)(F)(F)F.[Li+],4.505497,CC1COC(=O)O1,78.52853,CCOC(=O)OCC,16.96598,O,0,O,0,O,0,19.5,3.761702
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.333165,CC1COC(=O)O1,98.66684,O,0,O,0,O,0,O,0,-19.8,2.622582
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.311956,CC1COC(=O)O1,53.47514,CCOC(=O)OCC,46.21291,O,0,O,0,O,0,-0.2,2.66854
F[B-](F)(F)F.[Li+],12.60578,CC1COC(=O)O1,79.73768,CCOC(=O)OCC,7.656539,O,0,O,0,O,0,-29.5,2.437707
F[P-](F)(F)(F)(F)F.[Li+],3.940635,CC1COC(=O)O1,96.05937,O,0,O,0,O,0,O,0,39.3,3.859386
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],2.194441,O=C1OCCO1,21.9768,CC1COC(=O)O1,75.82876,O,0,O,0,O,0,-0.2,3.145753
F[P-](F)(F)(F)(F)F.[Li+],13.94108,CC1COC(=O)O1,46.16414,CCOC(=O)OCC,39.89478,O,0,O,0,O,0,-10,3.263684
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],2.374848,CC1COC(=O)O1,42.51427,CCOC(=O)OCC,55.11088,O,0,O,0,O,0,19.5,3.473595
F[B-](F)(F)F.[Li+],3.775047,CC1COC(=O)O1,87.79476,CCOC(=O)OCC,8.430192,O,0,O,0,O,0,29.4,3.577482
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],2.735154,CC1COC(=O)O1,64.99104,C1COCCO1,32.2738,O,0,O,0,O,0,-10,3.375132
F[P-](F)(F)(F)(F)F.[Li+],13.96906,CC1COC(=O)O1,54.58367,CCOC(=O)OCC,31.44727,O,0,O,0,O,0,-19.8,2.895312
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.405969,CC1COC(=O)O1,42.9362,CCOC(=O)OCC,55.65783,O,0,O,0,O,0,29.4,3.398709
F[P-](F)(F)(F)(F)F.[Li+],5.384711,CC1COC(=O)O1,86.32612,CCOC(=O)OCC,8.289171,O,0,O,0,O,0,-19.8,3.188084
F[B-](F)(F)F.[Li+],17.97894,CC1COC(=O)O1,52.03954,CCOC(=O)OCC,29.98152,O,0,O,0,O,0,-39.4,1.197153
F[P-](F)(F)(F)(F)F.[Li+],15.43553,CC1COC(=O)O1,28.0344,CCOC(=O)OCC,56.53007,O,0,O,0,O,0,20,3.148874
F[P-](F)(F)(F)(F)F.[Li+],11.43825,O=C1OCCO1,39.03387,CCOC(=O)OC,49.52789,O,0,O,0,O,0,20,3.885599
F[B-](F)(F)F.[Li+],8.833141,CC1COC(=O)O1,91.16686,O,0,O,0,O,0,O,0,-0.2,2.575382
F[P-](F)(F)(F)(F)F.[Li+],7.013428,O=C1OCCO1,46.49329,COC(=O)OC,46.49329,O,0,O,0,O,0,-0.91369,3.837627
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],6.236682,CC1COC(=O)O1,72.70297,C1COCCO1,21.06035,O,0,O,0,O,0,39.3,3.888829
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],5.539894,CC1COC(=O)O1,86.18453,CCOC(=O)OCC,8.275575,O,0,O,0,O,0,49.2,3.817491
F[P-](F)(F)(F)(F)F.[Li+],15.38008,CC1COC(=O)O1,69.58597,CCOC(=O)OCC,15.03395,O,0,O,0,O,0,-0.2,3.070595
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],5.573284,CC1COC(=O)O1,86.15407,CCOC(=O)OCC,8.27265,O,0,O,0,O,0,9.7,3.369637
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],9.406109,COCCOC,90.59389,O,0,O,0,O,0,O,0,63.11428,4.296552
F[B-](F)(F)F.[Li+],2.887759,CC1COC(=O)O1,42.2909,CCOC(=O)OCC,54.82134,O,0,O,0,O,0,-10,2.922687
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.749294,CC1COC(=O)O1,43.22217,CCOC(=O)OCC,56.02853,O,0,O,0,O,0,-19.8,2.746297
F[As-](F)(F)(F)(F)F.[Li+],6.24969,O=C1OCCO1,93.75031,O,0,O,0,O,0,O,0,80,4.302547
F[P-](F)(F)(F)(F)F.[Li+],8.153572,O=C1OCCO1,36.69302,CCOC(=O)OC,55.15341,O,0,O,0,O,0,29.57413,4.009167
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],7.602199,O=C1OCCO1,30.66909,CC1COC(=O)O1,61.72871,O,0,O,0,O,0,29.4,3.598972
F[B-](F)(F)F.[Li+],5.324057,CC1COC(=O)O1,50.78652,CCOC(=O)OCC,43.88942,O,0,O,0,O,0,59,3.600781
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],4.108372,CC1COC(=O)O1,95.89163,O,0,O,0,O,0,O,0,29.4,3.569396
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],0.397507,CC1COC(=O)O1,72.68297,CCOC(=O)OCC,26.91952,O,0,O,0,O,0,-39.4,2.132238
F[P-](F)(F)(F)(F)F.[Li+],8.885676,CC1COC(=O)O1,48.87598,CCOC(=O)OCC,42.23834,O,0,O,0,O,0,-29.5,3.121379
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],5.864307,COCCOC,94.13569,O,0,O,0,O,0,O,0,55.21621,4.235847
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],4.963769,CC#N,95.03623,O,0,O,0,O,0,O,0,27.53402,4.372414
F[P-](F)(F)(F)(F)F.[Li+],5.344023,CC1COC(=O)O1,77.83898,CCOC(=O)OCC,16.817,O,0,O,0,O,0,19.5,3.786487
F[B-](F)(F)F.[Li+],4.189111,CC1COC(=O)O1,69.91612,CCOC(=O)OCC,25.89476,O,0,O,0,O,0,-29.5,2.870905
F[P-](F)(F)(F)(F)F.[Li+],3.991469,O=C1OCCO1,60.95521,CC1COC(=O)O1,35.05332,O,0,O,0,O,0,39.3,3.922855
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],4.040083,CC1COC(=O)O1,60.88327,CCOC(=O)OCC,35.07665,O,0,O,0,O,0,-29.5,2.902761
F[P-](F)(F)(F)(F)F.[Li+],14.86025,O=C1OCCO1,54.05469,CC1COC(=O)O1,31.08506,O,0,O,0,O,0,-0.2,2.845921
F[As-](F)(F)(F)(F)F.[Li+],10.15498,COCCOCCOC,39.39803,CC1CCS(=O)(=O)C1,50.44699,O,0,O,0,O,0,60,3.839478
F[P-](F)(F)(F)(F)F.[Li+],9.828709,CC1COC(=O)O1,82.27146,CCOC(=O)OCC,7.899836,O,0,O,0,O,0,9.7,3.587037
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],5.853253,O=C1OCCO1,31.2496,CC1COC(=O)O1,62.89714,O,0,O,0,O,0,-19.8,2.761676
F[B-](F)(F)F.[Li+],5.0305,CC1COC(=O)O1,86.6493,CCOC(=O)OCC,8.320203,O,0,O,0,O,0,39.3,3.674496
F[P-](F)(F)(F)(F)F.[Li+],1.060902,CCOC(=O)OC,94.0785,O=C1OCC(F)O1,4.860596,O,0,O,0,O,0,40,1.892095
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],3.271864,CC1COC(=O)O1,61.37068,CCOC(=O)OCC,35.35746,O,0,O,0,O,0,-0.2,3.3709
F[P-](F)(F)(F)(F)F.[Li+],5.946816,CC1COC(=O)O1,59.67351,CCOC(=O)OCC,34.37967,O,0,O,0,O,0,49.2,4.022841
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],8.171903,CC1COC(=O)O1,83.78311,CCOC(=O)OCC,8.044987,O,0,O,0,O,0,19.5,3.399501
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],3.625548,CC1COC(=O)O1,26.02149,C1COCCO1,70.35296,O,0,O,0,O,0,9.7,3.83409
F[As-](F)(F)(F)(F)F.[Li+],0.926478,CC1COC(=O)O1,29.07794,COCCOC,69.99559,O,0,O,0,O,0,5,2.52508
F[B-](F)(F)F.[Li+],5.687972,CC1COC(=O)O1,50.59131,CCOC(=O)OCC,43.72072,O,0,O,0,O,0,59,3.602815
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],7.511308,O=C1OCCO1,10.55397,CC1COC(=O)O1,81.93472,O,0,O,0,O,0,59,3.87857
F[B-](F)(F)F.[Li+],7.895303,CC1COC(=O)O1,40.11019,CCOC(=O)OCC,51.9945,O,0,O,0,O,0,-19.8,2.913332
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],7.544241,O=C1OCCO1,58.69958,CC1COC(=O)O1,33.75618,O,0,O,0,O,0,-10,2.830249
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],1.62833,CC1COC(=O)O1,62.41344,CCOC(=O)OCC,35.95823,O,0,O,0,O,0,-29.5,2.785977
F[B-](F)(F)F.[Li+],19.32627,CC1COC(=O)O1,80.67373,O,0,O,0,O,0,O,0,59,3.52277
